OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Order Quantity,Discount Applied,Unit Cost,Unit Price,Procurement_to_Order_Days,Order_to_Ship_Days,Ship_to_Delivery_Days,Total_Lead_Time,Profit_Margin,Total_Revenue,Price_Quantity_Interaction,Cost_Quantity_Interaction,Discount_Price_Interaction,Margin_Quantity_Interaction,LeadTime_Quantity_Interaction,Price_Cost_Ratio,Discount_Margin_Interaction,iso_forest_outlier,Discount Applied_transformed,Total_Revenue_transformed,Price_Quantity_Interaction_transformed,Cost_Quantity_Interaction_transformed,Discount_Price_Interaction_transformed,Margin_Quantity_Interaction_transformed,_SalesTeamID_x__CustomerID,_SalesTeamID_x__StoreID,_SalesTeamID_x__ProductID,_SalesTeamID_x_Order Quantity,_SalesTeamID_x_Discount Applied,_SalesTeamID_x_Unit Cost,_SalesTeamID_x_Unit Price,_SalesTeamID_x_Procurement_to_Order_Days,_SalesTeamID_x_Order_to_Ship_Days,_CustomerID_x__StoreID,_CustomerID_x__ProductID,_CustomerID_x_Order Quantity,_CustomerID_x_Discount Applied,_CustomerID_x_Unit Cost,_CustomerID_x_Unit Price,_CustomerID_x_Procurement_to_Order_Days,_CustomerID_x_Order_to_Ship_Days,_StoreID_x__ProductID,_StoreID_x_Order Quantity,_StoreID_x_Discount Applied,_StoreID_x_Unit Cost,_StoreID_x_Unit Price,_StoreID_x_Procurement_to_Order_Days,_StoreID_x_Order_to_Ship_Days,_ProductID_x_Order Quantity,_ProductID_x_Discount Applied,_ProductID_x_Unit Cost,_ProductID_x_Unit Price,_ProductID_x_Procurement_to_Order_Days,_ProductID_x_Order_to_Ship_Days,Order Quantity_x_Discount Applied,Order Quantity_x_Unit Cost,Order Quantity_x_Unit Price,Order Quantity_x_Procurement_to_Order_Days,Order Quantity_x_Order_to_Ship_Days,Discount Applied_x_Unit Cost,Discount Applied_x_Unit Price,Discount Applied_x_Procurement_to_Order_Days,Discount Applied_x_Order_to_Ship_Days,Unit Cost_x_Procurement_to_Order_Days,Unit Cost_x_Order_to_Ship_Days,Unit Price_x_Procurement_to_Order_Days,Unit Price_x_Order_to_Ship_Days,Procurement_to_Order_Days_x_Order_to_Ship_Days
SO - 000132,Online,WARE-PUJ1005,2017-12-31,2018-06-03,2018-06-05,2018-06-10,7,0.2,3646.4449999999997,5735.2,154,3,5,161,0.09588936393818522,27557.032999999996,31054.5,19836.636,840.18,0.6712255475672965,1127.0,1.3698617049226989,0.019177872787637044,0.6999999999998181,1.4194088442496877,1.7104498980769889,1.7092952970448676,1.7226768514200759,1.834652744286364,-0.7424595789502049,455,3939,182,91,2.6,47403.784999999996,74557.59999999999,2002,39,10605,490,245,7.0,127625.57499999998,200732.0,5390,105,4242,2121,60.6,1104872.835,1737765.5999999999,46662,909,98,2.8000000000000003,51050.229999999996,80292.8,2156,42,1.4000000000000001,25525.114999999998,40146.4,1078,21,729.289,1147.04,30.8,0.6000000000000001,561552.5299999999,10939.335,883220.7999999999,17205.6,462
SO - 000133,Online,WARE-UHY1004,2017-12-31,2018-06-03,2018-06-30,2018-07-10,3,0.1,2077.34,3919.5,154,27,10,189,0.6981091203173289,10582.65,11758.5,6232.02,391.95000000000005,2.0943273609519863,573.0,1.8867879114636077,0.06981091203173288,0.0,0.2379668888183211,0.5880327246536988,0.5664955579936767,0.40715052481742087,0.9409067424760063,0.3353654757799891,874,4123,133,57,1.9000000000000001,39469.46000000001,74470.5,2926,513,9982,322,138,4.6000000000000005,95557.64000000001,180297.0,7084,1242,1519,651,21.700000000000003,450782.78,850531.5,33418,5859,21,0.7000000000000001,14541.380000000001,27436.5,1078,189,0.30000000000000004,6232.02,11758.5,462,81,207.73400000000004,391.95000000000005,15.4,2.7,319910.36000000004,56088.18000000001,603603.0,105826.5,4158
SO - 000134,Online,WARE-MKL1006,2017-12-31,2018-06-03,2018-06-30,2018-07-05,1,0.05,3646.4449999999997,5793.489999999999,154,27,5,186,0.50793572105086,5779.42,6083.6,3832.67,304.18,0.50793572105086,186.0,1.587300759000864,0.025396786052543002,0.6999999999998181,-1.1667839207886594,-0.03603078525109185,-0.11081665148198759,-0.07757319320802132,0.6612159557550357,-0.9351132637745813,714,5950,765,17,0.8500000000000001,61989.564999999995,98489.32999999999,2618,459,14700,1890,42,2.1,153150.69,243326.57999999996,6468,1134,15750,350,17.5,1276255.75,2027721.4999999995,53900,9450,45,2.25,164090.025,260707.04999999996,6930,1215,0.05,3646.4449999999997,5793.489999999999,154,27,182.32225,289.67449999999997,7.7,1.35,561552.5299999999,98454.01499999998,892197.4599999998,156424.22999999998,4158
SO - 000135,Wholesale,WARE-MKL1006,2018-04-10,2018-06-03,2018-06-14,2018-06-15,5,0.075,1642.3,2566.1,54,11,1,73,0.44531602021555133,11868.212500000001,12830.5,8211.5,192.45749999999998,2.2265801010777566,330.0,1.5625038056383387,0.03339870151616635,0.0,-0.3550422678826752,0.7134236206498971,0.6618303351521565,0.6991467384050332,0.17723778728254727,0.4040663351296383,78,8710,1040,130,1.95,42699.799999999996,66718.59999999999,1404,286,1005,120,15,0.22499999999999998,4926.9,7698.299999999999,162,33,13400,1675,25.125,550170.5,859643.5,18090,3685,200,3.0,65692.0,102644.0,2160,440,0.375,8211.5,12830.5,270,55,123.17249999999999,192.45749999999998,4.05,0.825,88684.2,18065.3,138569.4,28227.1,594
SO - 000136,Distributor,WARE-NBV1002,2017-12-31,2018-06-03,2018-06-07,2018-06-13,2,0.075,1093.44,2278.0,154,4,6,164,0.9270833333333334,4214.3,4556.0,2186.88,170.85,1.8541666666666667,328.0,2.0833333333331425,0.06953125,0.0,-0.3550422678826752,-0.3381409558075877,-0.385497209426349,-0.5927496603989044,0.05565005809367234,0.20117323942164034,616,1848,836,44,1.65,24055.68,50116.0,3388,88,2352,1064,56,2.1,30616.32,63784.0,4312,112,3192,168,6.3,91848.96,191352.0,12936,336,76,2.85,41550.72,86564.0,5852,152,0.15,2186.88,4556.0,308,8,82.008,170.85,11.549999999999999,0.3,168389.76,4373.76,350812.0,9112.0,616
SO - 000137,In-Store,WARE-UHY1004,2017-12-31,2018-06-03,2018-06-14,2018-06-21,1,0.075,129.44,261.3,154,11,7,172,1.0108361064891849,744.0015000000001,857.6,490.94700000000006,19.5975,1.0108361064891849,172.0,2.173876871878391,0.07581270798668886,0.0,-0.3550422678826752,-1.7453914121882859,-1.7386657337172247,-1.7612413241584624,-1.8602585633224968,-0.4052684857632081,322,1792,21,7,0.525,906.0799999999999,1829.1000000000001,1078,77,11776,138,46,3.4499999999999997,5954.24,12019.800000000001,7084,506,768,256,19.2,33136.64,66892.8,39424,2816,3,0.22499999999999998,388.32,783.9000000000001,462,33,0.075,129.44,261.3,154,11,9.708,19.5975,11.549999999999999,0.825,19933.76,1423.84,40240.200000000004,2874.3,1694
SO - 000138,Online,WARE-MKL1006,2017-12-31,2018-06-03,2018-06-28,2018-07-08,8,0.05,698.81,998.3,154,25,10,189,0.3571428571428571,7587.079999999999,7986.4,5590.48,49.915,2.8571428571428568,1255.3999999999996,1.428571428571224,0.017857142857142856,0.0,-1.1667839207886594,0.23710785727656997,0.1599840423466718,0.29558767709992595,-1.1005524126796826,0.6909546639921379,264,4200,204,96,0.6000000000000001,8385.72,11979.599999999999,1848,300,7700,374,176,1.1,15373.82,21962.6,3388,550,5950,2800,17.5,244583.49999999997,349405.0,53900,8750,136,0.8500000000000001,11879.769999999999,16971.1,2618,425,0.4,5590.48,7986.4,1232,200,34.9405,49.915,7.7,1.25,107616.73999999999,17470.25,153738.19999999998,24957.5,3850
SO - 000139,In-Store,WARE-NMK1003,2017-12-31,2018-06-03,2018-06-13,2018-06-21,6,0.2,1958.54,3497.4,154,10,8,172,0.42857434619665674,16787.52,20984.4,11751.24,699.48,2.5714460771799406,1032.0,1.7857179327457298,0.08571486923933136,0.0,1.4194088442496877,1.1073071618078207,1.2258828583314252,1.0980225667984844,1.6124129200561343,0.5684783835638181,136,360,160,24,0.8,7834.16,13989.6,616,40,3060,1360,204,6.800000000000001,66590.36,118911.6,5236,340,3600,540,18.0,176268.6,314766.0,13860,900,240,8.0,78341.6,139896.0,6160,400,1.2000000000000002,11751.24,20984.4,924,60,391.708,699.48,30.8,2.0,301615.16,19585.4,538599.6,34974.0,1540
SO - 000140,In-Store,WARE-NMK1003,2017-12-31,2018-06-03,2018-06-18,2018-06-28,4,0.05,486.89,1132.3,154,15,10,179,1.1951283014260554,4302.74,4529.2,1947.56,56.615,4.837191152005587,716.0,2.325576618948361,0.06046488940006983,0.0,-1.1667839207886594,-0.3187496158240578,-0.3909660646386183,-0.6936013180211567,-0.9904028315415695,1.3200993667381196,234,1764,225,36,0.45,4382.01,10190.699999999999,1386,135,5096,650,104,1.3,12659.14,29439.8,4004,390,4900,784,9.8,95430.44,221930.8,30184,2940,100,1.25,12172.25,28307.5,3850,375,0.2,1947.56,4529.2,616,60,24.3445,56.615,7.7,0.75,74981.06,7303.349999999999,174374.19999999998,16984.5,2310
SO - 000141,In-Store,WARE-XYS1001,2017-12-31,2018-06-03,2018-06-15,2018-06-17,7,0.05,1587.5,2405.3,154,12,2,168,0.43939212598425187,15995.245,16837.100000000002,11112.5,120.26500000000001,3.0757448818897632,1176.0,1.5151496062991172,0.021969606299212595,0.0,-1.1667839207886594,1.051047202894363,0.9677409286816727,1.0343356496465335,-0.2926686047097434,0.7775821926943981,182,280,21,49,0.35000000000000003,11112.5,16837.100000000002,1078,84,1040,78,182,1.3,41275.0,62537.8,4004,312,120,280,2.0,63500.0,96212.0,6160,480,21,0.15000000000000002,4762.5,7215.900000000001,462,36,0.35000000000000003,11112.5,16837.100000000002,1078,84,79.375,120.26500000000001,7.7,0.6000000000000001,244475.0,19050.0,370416.2,28863.600000000002,1848
SO - 000143,Distributor,WARE-UHY1004,2017-12-31,2018-06-04,2018-06-09,2018-06-16,1,0.2,1446.8,2452.2,155,5,7,167,0.35593032900193533,1961.76,2452.2,1446.8,490.44,0.35593032900193533,167.0,1.6949129112523018,0.07118606580038707,0.0,1.4194088442496877,-1.0080924850724202,-0.9315379734679454,-0.9439590380814114,1.1953493570963187,-1.1382511536699274,450,6225,850,25,5.0,36170.0,61304.99999999999,3875,125,4482,612,18,3.6,26042.399999999998,44139.6,2790,90,8466,249,49.800000000000004,360253.2,610597.7999999999,38595,1245,34,6.800000000000001,49191.2,83374.79999999999,5270,170,0.2,1446.8,2452.2,155,5,289.36,490.44,31.0,1.0,224254.0,7234.0,380091.0,12261.0,775
SO - 000144,In-Store,WARE-XYS1001,2017-12-31,2018-06-04,2018-06-30,2018-07-04,3,0.05,2012.01,3095.4,155,26,4,185,0.4615384615384616,8821.89,9286.2,6036.03,154.77,1.3846153846153848,555.0,1.538461538461462,0.02307692307692308,0.0,-1.1667839207886594,0.3937618397075309,0.31535880482695694,0.37413700097005764,-0.04393828159265335,-0.10495899126967487,231,220,121,33,0.55,22132.11,34049.4,1705,286,420,231,63,1.05,42252.21,65003.4,3255,546,220,60,1.0,40240.2,61908.0,3100,520,33,0.55,22132.11,34049.4,1705,286,0.15000000000000002,6036.03,9286.2,465,78,100.60050000000001,154.77,7.75,1.3,311861.55,52312.26,479787.0,80480.40000000001,4030
SO - 000145,Online,WARE-UHY1004,2017-12-31,2018-06-04,2018-06-12,2018-06-14,4,0.3,2164.9,3865.9,155,8,2,165,0.07143055106471424,9278.16,15463.6,8659.6,840.18,0.28572220425885697,660.0,1.7857175851077747,0.028572220425885697,0.6999999999998181,1.799423038740718,0.4470175139474321,0.8704696914768757,0.75686448066243,1.834652744286364,-1.2414653717467432,210,3180,120,60,4.5,32473.5,57988.5,2325,120,2968,112,56,4.2,30308.600000000002,54122.6,2170,112,1696,848,63.599999999999994,458958.80000000005,819570.8,32860,1696,32,2.4,17319.2,30927.2,1240,64,1.2,8659.6,15463.6,620,32,649.47,1159.77,46.5,2.4,335559.5,17319.2,599214.5,30927.2,1240
SO - 000146,Distributor,WARE-XYS1001,2017-12-31,2018-06-04,2018-06-10,2018-06-15,8,0.1,1382.88,2304.8,155,6,5,166,0.5,16594.56,18438.4,11063.04,230.48000000000002,4.0,1255.3999999999996,1.6666666666665462,0.05,0.0,0.2379668888183211,1.0938129628042328,1.07311131975555,1.0292765163968336,0.36468084478735524,1.0908628903357818,69,851,253,184,2.3000000000000003,31806.24,53010.4,3565,138,111,33,24,0.30000000000000004,4148.64,6914.400000000001,465,18,407,296,3.7,51166.560000000005,85277.6,5735,222,88,1.1,15211.68,25352.800000000003,1705,66,0.8,11063.04,18438.4,1240,48,138.288,230.48000000000002,15.5,0.6000000000000001,214346.40000000002,8297.28,357244.0,13828.800000000001,930
SO - 000147,Online,WARE-XYS1001,2017-12-31,2018-06-04,2018-06-21,2018-06-24,3,0.05,1470.11,3195.9,155,17,3,175,1.0652230105230223,9108.315,9587.7,4410.33,159.79500000000002,3.195669031569067,525.0,2.173918958445139,0.053261150526151116,0.0,-1.1667839207886594,0.42745470771906047,0.34878227615977997,0.058613964933789814,-0.011878096610318273,0.8227851837131791,221,646,595,51,0.8500000000000001,24991.87,54330.3,2635,289,494,455,39,0.65,19111.43,41546.700000000004,2015,221,1330,114,1.9000000000000001,55864.17999999999,121444.2,5890,646,105,1.75,51453.85,111856.5,5425,595,0.15000000000000002,4410.33,9587.7,465,51,73.5055,159.79500000000002,7.75,0.8500000000000001,227867.05,24991.87,495364.5,54330.3,2635
SO - 000149,Distributor,WARE-NMK1003,2017-12-31,2018-06-05,2018-06-14,2018-06-17,3,0.3,921.52,2003.3,156,9,3,168,0.5217358277628266,4206.929999999999,6009.9,2764.56,600.99,1.5652074832884797,504.0,2.1739083253752307,0.12500000000000003,0.0,1.799423038740718,-0.33977222037554217,-0.1226622638113152,-0.3830527508490321,1.4319955976002723,0.020652384194175567,96,2520,384,72,7.199999999999999,22116.48,48079.2,3744,216,420,64,12,1.2,3686.08,8013.2,624,36,1680,315,31.5,96759.59999999999,210346.5,16380,945,48,4.8,14744.32,32052.8,2496,144,0.8999999999999999,2764.56,6009.9,468,27,276.45599999999996,600.99,46.8,2.6999999999999997,143757.12,8293.68,312514.8,18029.7,1404
SO - 000150,Distributor,WARE-XYS1001,2018-04-10,2018-06-05,2018-06-28,2018-07-07,8,0.05,1455.24,3638.1,56,23,9,88,1.1951283014260554,27557.032999999996,29104.8,11641.92,181.905,6.800000000000002,704.0,2.3809588318433983,0.06874999999999999,0.0,-1.1667839207886594,1.7104498980769889,1.6271499878355744,1.087332897714969,0.119444566533659,1.731406340857918,460,460,184,184,1.1500000000000001,33470.52,83676.3,1288,529,400,160,160,1.0,29104.8,72762.0,1120,460,160,160,1.0,29104.8,72762.0,1120,460,64,0.4,11641.92,29104.8,448,184,0.4,11641.92,29104.8,448,184,72.762,181.905,2.8000000000000003,1.1500000000000001,81493.44,33470.52,203733.6,83676.3,1288
SO - 000151,In-Store,WARE-NMK1003,2018-04-10,2018-06-05,2018-06-14,2018-06-17,3,0.075,1822.4,2278.0,56,9,3,73,0.15625,6321.450000000001,6834.0,5467.200000000001,170.85,0.46875,204.0,1.2499999999999314,0.01171875,0.0,-0.3550422678826752,0.05260378214903027,0.003433666762448435,0.27292345191936107,0.05565005809367234,-0.9850652570720507,76,436,176,12,0.3,7289.6,9112.0,224,36,2071,836,57,1.425,34625.6,43282.0,1064,171,4796,327,8.174999999999999,198641.6,248302.0,6104,981,132,3.3,80185.6,100232.0,2464,396,0.22499999999999998,5467.200000000001,6834.0,168,27,136.68,170.85,4.2,0.6749999999999999,102054.40000000001,16401.600000000002,127568.0,20502.0,504
SO - 000152,Online,WARE-NMK1003,2018-04-10,2018-06-05,2018-06-25,2018-06-29,6,0.3,582.5,924.6,56,20,4,80,0.1111072961373391,3883.32,5547.6,3495.0,277.38,0.6666437768240346,480.0,1.5872961373387833,0.03333218884120173,0.0,1.799423038740718,-0.4138729856787186,-0.19986269933488898,-0.16541576302613092,0.5615448625163334,-0.747554392456023,400,2256,352,96,4.8,9320.0,14793.6,896,320,3525,550,150,7.5,14562.5,23115.0,1400,500,3102,846,42.3,82132.5,130368.6,7896,2820,132,6.6,12815.0,20341.2,1232,440,1.7999999999999998,3495.0,5547.6,336,120,174.75,277.38,16.8,6.0,32620.0,11650.0,51777.6,18492.0,1120
SO - 000153,Online,WARE-NMK1003,2018-04-10,2018-06-05,2018-06-21,2018-07-01,5,0.05,3062.44,3926.2,56,16,10,82,0.21794712712738856,18649.45,19631.0,15312.2,196.31,1.0897356356369428,410.0,1.2820496075024723,0.01089735635636943,0.0,-1.1667839207886594,1.231255914704229,1.146730119598256,1.4073800782901182,0.19764449966902298,-0.3366118403723387,152,2109,304,95,0.9500000000000001,58186.36,74597.8,1064,304,888,128,40,0.4,24499.52,31409.6,448,128,1776,555,5.550000000000001,339930.84,435808.19999999995,6216,1776,80,0.8,48999.04,62819.2,896,256,0.25,15312.2,19631.0,280,80,153.122,196.31,2.8000000000000003,0.8,171496.64,48999.04,219867.19999999998,62819.2,896
SO - 000154,Distributor,WARE-MKL1006,2017-12-31,2018-06-05,2018-06-12,2018-06-18,4,0.075,2257.16,3825.7,156,7,6,169,0.5677986939339702,14155.09,15302.8,9028.64,286.92749999999995,2.271194775735881,676.0,1.6949175069555682,0.042584902045047765,0.0,-0.3550422678826752,0.9107846369754806,0.8586151030002918,0.8025387051415052,0.5979880307120539,0.4264882163113502,552,8027,575,92,1.7249999999999999,51914.67999999999,87991.09999999999,3588,161,8376,600,96,1.7999999999999998,54171.84,91816.79999999999,3744,168,8725,1396,26.175,787748.84,1335169.3,54444,2443,100,1.875,56429.0,95642.5,3900,175,0.3,9028.64,15302.8,624,28,169.28699999999998,286.92749999999995,11.7,0.525,352116.95999999996,15800.119999999999,596809.2,26779.899999999998,1092
SO - 000155,Wholesale,WARE-MKL1006,2017-12-31,2018-06-05,2018-07-03,2018-07-08,3,0.05,1377.32,2257.9,156,27,5,189,0.557375918450324,6435.015,6773.700000000001,4131.96,112.89500000000001,1.672127755350972,567.0,1.6393430720528535,0.0278687959225162,0.0,-1.1667839207886594,0.07036372795672893,-0.0053493537422118,-0.005007656509162426,-0.35382142352781465,0.09015203298209515,351,9450,108,81,1.35,37187.64,60963.3,4212,729,4550,52,39,0.65,17905.16,29352.7,2028,351,1400,1050,17.5,482062.0,790265.0,54600,9450,12,0.2,5509.28,9031.6,624,108,0.15000000000000002,4131.96,6773.700000000001,468,81,68.866,112.89500000000001,7.800000000000001,1.35,214861.91999999998,37187.64,352232.4,60963.3,4212
SO - 000156,Distributor,WARE-NMK1003,2017-12-31,2018-06-06,2018-07-02,2018-07-08,8,0.075,756.3,1112.2,157,26,6,189,0.36028692317863303,8230.28,8897.6,6050.4,83.415,2.8822953854290643,1255.3999999999996,1.4705804574902195,0.027021519238397476,0.0,-0.3550422678826752,0.32116626361118267,0.2709169478463815,0.3765880011492587,-0.6398592575570097,0.7012164915622339,768,3552,792,192,1.7999999999999998,18151.199999999997,26692.800000000003,3768,624,4736,1056,256,2.4,24201.6,35590.4,5024,832,4884,1184,11.1,111932.4,164605.6,23236,3848,264,2.475,24957.899999999998,36702.6,5181,858,0.6,6050.4,8897.6,1256,208,56.7225,83.415,11.775,1.95,118739.09999999999,19663.8,174615.4,28917.2,4082
SO - 000157,Online,WARE-NMK1003,2017-12-31,2018-06-06,2018-06-22,2018-06-23,8,0.05,1814.43,3557.7,157,16,1,174,0.8627420181544615,27038.519999999997,28461.6,14515.44,177.885,6.800000000000002,1255.3999999999996,1.9607810717414305,0.043137100907723075,0.0,-1.1667839207886594,1.6864226306971732,1.5990419647418284,1.3438827019890398,0.09665081305678992,1.731406340857918,532,1957,855,152,0.9500000000000001,34474.17,67596.3,2983,304,2884,1260,224,1.4000000000000001,50804.04,99615.59999999999,4396,448,4635,824,5.15,186886.29,366443.1,16171,1648,360,2.25,81649.35,160096.5,7065,720,0.4,14515.44,28461.6,1256,128,90.7215,177.885,7.8500000000000005,0.8,284865.51,29030.88,558558.9,56923.2,2512
SO - 000158,Online,WARE-NBV1002,2017-12-31,2018-06-06,2018-06-09,2018-06-12,3,0.3,1233.34,2371.8,157,3,3,163,0.15384241166263987,4269.24,7115.400000000001,3700.0199999999995,840.18,0.4615272349879196,489.0,1.9230706861042437,0.061536964665055954,0.6999999999998181,1.799423038740718,-0.32605524754257664,0.043585339257635324,-0.11127247242512124,1.834652744286364,-0.9944459083764412,104,767,585,39,3.9,16033.419999999998,30833.4,2041,39,472,360,24,2.4,9866.72,18974.4,1256,24,2655,177,17.7,72767.06,139936.2,9263,177,135,13.5,55500.299999999996,106731.00000000001,7065,135,0.8999999999999999,3700.0199999999995,7115.400000000001,471,9,370.00199999999995,711.5400000000001,47.1,0.8999999999999999,193634.37999999998,3700.0199999999995,372372.60000000003,7115.400000000001,471
SO - 000159,Online,WARE-NBV1002,2017-12-31,2018-06-06,2018-07-01,2018-07-04,1,0.3,686.08,857.6,157,25,3,185,0.0,744.0015000000001,857.6,686.08,343.04,0.0,185.0,1.2499999999998177,0.0,0.6999999999998181,1.799423038740718,-1.7453914121882859,-1.7386657337172247,-1.5229640945052234,0.7928031293279696,-1.74389422188882,658,840,42,14,4.2,9605.12,12006.4,2198,350,2820,141,47,14.1,32245.760000000002,40307.200000000004,7379,1175,180,60,18.0,41164.8,51456.0,9420,1500,3,0.8999999999999999,2058.2400000000002,2572.8,471,75,0.3,686.08,857.6,157,25,205.824,257.28,47.1,7.5,107714.56000000001,17152.0,134643.2,21440.0,3925
SO - 000160,In-Store,WARE-UHY1004,2017-12-31,2018-06-07,2018-06-14,2018-06-16,5,0.3,2880.6,3892.7,158,7,2,167,0.0,13624.449999999999,19463.5,14403.0,840.18,0.0,835.0,1.3513504131083331,0.0,0.6999999999998181,1.799423038740718,0.8675064596395657,1.1366196958220436,1.334686723924431,1.834652744286364,-1.74389422188882,363,2618,220,55,3.3,31686.6,42819.7,1738,77,7854,660,165,9.9,95059.8,128459.09999999999,5214,231,4760,1190,71.39999999999999,685582.7999999999,926462.6,37604,1666,100,6.0,57612.0,77854.0,3160,140,1.5,14403.0,19463.5,790,35,864.18,1167.81,47.4,2.1,455134.8,20164.2,615046.6,27248.899999999998,1106
SO - 000161,In-Store,WARE-NMK1003,2017-12-31,2018-06-07,2018-06-13,2018-06-15,6,0.075,1390.92,3477.3,158,6,2,166,1.1951283014260554,19299.015000000003,20863.800000000003,8345.52,260.7975,6.800000000000002,996.0,2.3809588318433983,0.09843750000000001,0.0,-0.3550422678826752,1.2720641056722446,1.2190054492523574,0.7166818288022302,0.49553984011438873,1.731406340857918,78,453,63,18,0.22499999999999998,4172.76,10431.900000000001,474,18,3926,546,156,1.95,36163.92,90409.8,4108,156,3171,906,11.325,210028.92,525072.3,23858,906,126,1.575,29209.32,73023.3,3318,126,0.44999999999999996,8345.52,20863.800000000003,948,36,104.319,260.7975,11.85,0.44999999999999996,219765.36000000002,8345.52,549413.4,20863.800000000003,948
SO - 000162,Online,WARE-NMK1003,2017-12-31,2018-06-07,2018-06-11,2018-06-21,5,0.1,2803.95,3738.6,158,4,10,172,0.2,16823.7,18693.0,14019.75,373.86,1.0,860.0,1.3333333333332857,0.020000000000000004,0.0,0.2379668888183211,1.1098228643526011,1.0891545881646982,1.3028810557784498,0.8881319364668958,-0.4149483570234057,260,1976,572,65,1.3,36451.35,48601.799999999996,2054,52,3040,880,100,2.0,56079.0,74772.0,3160,80,6688,760,15.200000000000001,426200.39999999997,568267.2,24016,608,220,4.4,123373.79999999999,164498.4,6952,176,0.5,14019.75,18693.0,790,20,280.395,373.86,15.8,0.4,443024.1,11215.8,590698.7999999999,14954.4,632
SO - 000163,Online,WARE-PUJ1005,2018-04-10,2018-06-07,2018-06-10,2018-06-13,5,0.3,589.6,1072.0,58,3,3,73,0.27272727272727265,3751.9999999999995,5360.0,2948.0,321.59999999999997,1.3636363636363633,320.0,1.8181818181815097,0.08181818181818179,0.0,1.799423038740718,-0.4454238074331001,-0.2327298689894385,-0.32421291083948633,0.7219317591419958,-0.1202837671438299,120,5240,160,100,6.0,11792.0,21440.0,1160,60,1572,48,30,1.7999999999999998,3537.6000000000004,6432.0,348,18,2096,1310,78.6,154475.2,280864.0,15196,786,40,2.4,4716.8,8576.0,464,24,1.5,2948.0,5360.0,290,15,176.88,321.59999999999997,17.4,0.8999999999999999,34196.8,1768.8000000000002,62176.0,3216.0,174
SO - 000164,In-Store,WARE-NMK1003,2018-04-10,2018-06-07,2018-07-01,2018-07-02,7,0.05,1761.16,2257.9,58,24,1,83,0.2179501010697495,15015.035,15805.300000000001,12328.12,112.89500000000001,1.5256507074882464,581.0,1.2820527379680846,0.010897505053487475,0.0,-1.1667839207886594,0.9781208176604324,0.8953229044566547,1.1530821836125553,-0.35382142352781465,-0.005940389634981549,200,600,225,35,0.25,8805.800000000001,11289.5,290,120,4800,1800,280,2.0,70446.40000000001,90316.0,2320,960,5400,840,6.0,211339.2,270948.0,6960,2880,315,2.25,79252.2,101605.5,2610,1080,0.35000000000000003,12328.12,15805.300000000001,406,168,88.058,112.89500000000001,2.9000000000000004,1.2000000000000002,102147.28,42267.840000000004,130958.20000000001,54189.600000000006,1392
SO - 000165,Online,WARE-UHY1004,2018-04-10,2018-06-07,2018-06-11,2018-06-13,3,0.1,751.61,1058.6,58,4,2,73,0.26759888772102536,2858.22,3175.7999999999997,2254.83,105.86,0.8027966631630761,192.0,1.4084432085787297,0.026759888772102537,0.0,0.2379668888183211,-0.6888099539913959,-0.7103952444318935,-0.565814358735731,-0.41554708246387084,-0.6028788336456914,414,4194,810,54,1.8,13528.98,19054.8,1044,72,5359,1035,69,2.3000000000000003,17287.03,24347.8,1334,92,10485,699,23.3,175125.13,246653.8,13514,932,135,4.5,33822.45,47636.99999999999,2610,180,0.30000000000000004,2254.83,3175.7999999999997,174,12,75.161,105.86,5.800000000000001,0.4,43593.38,3006.44,61398.799999999996,4234.4,232
